Tỉnh/Thành phố,Tên địa điểm,Loại mô tả (Type),Địa chỉ,Tọa độ Lat,Tọa độ Long,Giá tiền thực tế,Giá trị số,Phân khúc giá,Độ phổ biến (Rating),Mức độ đánh giá (Text),Số lượt đánh giá,Link Hình ảnh,URL Booking,Bình luận (Dùng train AI),Tag cảm xúc,Hạng sao,Điểm nổi bật
"Hội An, Quảng Nam",Em's House Hoi An Homestay,Homestay,"10 Đường Cao Hồng Lãnh 10/1 Cao Hong Lanh, Cẩm Phô, Hội An, Việt Nam",15.877752,108.322832,VND 1.214.100,1214100,Mid-range (700k-1.5tr),9.3,Tuyệt hảo,1026,https://cf.bstatic.com/xdata/images/hotel/max500/297050825.jpg?k=7066079fe2cb956f31c7b2da34e7b9f59079a7b47cf749b006041a4f2ebb4386&o=&hp=1,https://www.booking.com/hotel/vn/viet-39-s-house-homestay.vi.html,"Nằm ở Hội An, Quảng Nam. Em's House Hoi An Homestay (Loại: Homestay). Đánh giá: Tuyệt hảo (9.3/10). Giá: VND 1.214.100. Tiện nghi: Đang cập nhật tiện ích...",Đậm văn hóa & Bản địa,,"Bạn có thể đủ điều kiện hưởng giảm giá Genius tại Em's House Hoi An Homestay. Để biết giảm giá Genius có áp dụng cho ngày bạn đã chọn hay không, hãy đăng nhập.


Giảm giá Genius tại chỗ nghỉ này tùy t"
"Hội An, Quảng Nam",Tan Thanh Garden Homestay,Homestay,"An Bang Beach, Cẩm An, Hội An, Việt Nam",15.90892208,108.3473665,VND 1.441.000,1441000,Mid-range (700k-1.5tr),8.9,Rất tốt,289,https://cf.bstatic.com/xdata/images/hotel/max500/262000095.jpg?k=4a734e4d7c0de6ce9bf484ce43bd733b7d0a70dce530c263ff3c75a2e7b41846&o=&hp=1,https://www.booking.com/hotel/vn/tan-thanh-garden-homestay.vi.html,"Nằm ở Hội An, Quảng Nam. Tan Thanh Garden Homestay (Loại: Homestay). Đánh giá: Rất tốt (8.9/10). Giá: VND 1.441.000. Tiện nghi: Đang cập nhật tiện ích...",Chữa lành & Yên bình,,"Nằm trên Bãi biển An Bàng và có khu vườn riêng, Tan Thanh Garden Homestay cung cấp các phòng nghỉ máy lạnh với ban công nhìn ra biển cùng Wi-Fi miễn phí. Ngoài ra còn có xe đạp miễn phí và bãi đỗ xe r"
"Hội An, Quảng Nam",Winhouse An Bang Boutique Inn & Lounge,Homestay,"139 Nguyễn Phan Vinh, Cẩm An, Hội An, Việt Nam",15.913031606641994,108.33805322093636,VND 600.000,600000,Economy (300k-700k),9.2,Tuyệt hảo,87,https://cf.bstatic.com/xdata/images/hotel/max500/531516358.jpg?k=12a7aea469a0404a8880bd3d14631d891a4a3859cd4b5aac18718c96c6ca8d2c&o=&hp=1,https://www.booking.com/hotel/vn/winhouse-homestay-an-bang.vi.html,"Nằm ở Hội An, Quảng Nam. Winhouse An Bang Boutique Inn & Lounge (Loại: Homestay). Đánh giá: Tuyệt hảo (9.2/10). Giá: VND 600.000. Tiện nghi: Đang cập nhật tiện ích...",Đậm văn hóa & Bản địa,,"Bạn có thể đủ điều kiện hưởng giảm giá Genius tại Winhouse An Bang Boutique Inn & Lounge. Để biết giảm giá Genius có áp dụng cho ngày bạn đã chọn hay không, hãy đăng nhập.


Giảm giá Genius tại chỗ ng"
"Hội An, Quảng Nam",LASANTA Villa,Homestay,"Tổ 2, Thôn Trà Quế, Xã Cẩm Hà, Thành Phố Hội An, Tỉnh Quảng Nam, Cam Ha, Hội An, Việt Nam",15.902690774034802,108.33748449463852,VND 638.137,638137,Economy (300k-700k),9.3,Tuyệt hảo,63,https://cf.bstatic.com/xdata/images/hotel/max500/336375895.jpg?k=20424829fdbf9aef7cdbaa3d6a722fd1ff5659f84baacebc00a29eb7d21c11f3&o=&hp=1,https://www.booking.com/hotel/vn/rau-que-villa-hoi-an.vi.html,"Nằm ở Hội An, Quảng Nam. LASANTA Villa (Loại: Homestay). Đánh giá: Tuyệt hảo (9.3/10). Giá: VND 638.137. Tiện nghi: Đang cập nhật tiện ích...",Đậm văn hóa & Bản địa,,
"Hội An, Quảng Nam",Local Beach Homestay,Homestay,"An Bang Beach, Cẩm An, Hội An, Việt Nam",15.91504195902942,108.33646595478058,VND 1.103.956,1103956,Mid-range (700k-1.5tr),9.4,Tuyệt hảo,203,https://cf.bstatic.com/xdata/images/hotel/max500/121663301.jpg?k=f7f5071c471110e413c26d8f793221aabe4c35b8292a02a8ddc55f354de1bfda&o=&hp=1,https://www.booking.com/hotel/vn/local-beach-homestay-villas-hoi-an.vi.html,"Nằm ở Hội An, Quảng Nam. Local Beach Homestay (Loại: Homestay). Đánh giá: Tuyệt hảo (9.4/10). Giá: VND 1.103.956. Tiện nghi: Đang cập nhật tiện ích...",Đậm văn hóa & Bản địa,,"Bạn có thể đủ điều kiện hưởng giảm giá Genius tại Local Beach Homestay. Để biết giảm giá Genius có áp dụng cho ngày bạn đã chọn hay không, hãy đăng nhập.


Giảm giá Genius tại chỗ nghỉ này tùy thuộc v"
"Hội An, Quảng Nam",Under The Coconut Tree Hoi An,Homestay,"169/1 Nguyen Phan Vinh St., Cẩm An, Hội An, Việt Nam",15.913869619123577,108.33666712045704,VND 542.066,542066,Economy (300k-700k),9,Tuyệt hảo,979,https://cf.bstatic.com/xdata/images/hotel/max500/700084433.jpg?k=27b41b7cdc74b3e3568a0fc6654dcbadc21b98872767a2feb270e614056a21d9&o=&hp=1,https://www.booking.com/hotel/vn/under-the-coconut-tree.vi.html,"Nằm ở Hội An, Quảng Nam. Under The Coconut Tree Hoi An (Loại: Homestay). Đánh giá: Tuyệt hảo (9.0/10). Giá: VND 542.066. Tiện nghi: Đang cập nhật tiện ích...",Đậm văn hóa & Bản địa,,
"Hội An, Quảng Nam",Chez Xuân ở Hội An - Rooms & more,Homestay,"Hai Ba Trung, Hoi An Chez Xuan - Boutique House & Restaurant, Cam Ha, Hội An, Việt Nam",15.903452324876934,108.33552499994549,VND 790.000,790000,Mid-range (700k-1.5tr),9.3,Tuyệt hảo,20,https://cf.bstatic.com/xdata/images/hotel/max500/372516639.jpg?k=f0fd10f2c4cd82f6f920f97f065a756b3f474f2067f223571422bb7cb6c02684&o=&hp=1,https://www.booking.com/hotel/vn/chez-xuan-boutique-house-amp-restaurant.vi.html,"Nằm ở Hội An, Quảng Nam. Chez Xuân ở Hội An - Rooms & more (Loại: Homestay). Đánh giá: Tuyệt hảo (9.3/10). Giá: VND 790.000. Tiện nghi: Đang cập nhật tiện ích...",Đậm văn hóa & Bản địa,,
"Hội An, Quảng Nam",An Bang Vu Nhi Homestay,Homestay,"An Bang Beach, Block 5, An Tan Group, Cam An Ward, Cẩm An, Hội An, Việt Nam",15.912619889514344,108.34174185991263,VND 1.348.403,1348403,Mid-range (700k-1.5tr),9.4,Tuyệt hảo,159,https://cf.bstatic.com/xdata/images/hotel/max500/642517769.jpg?k=68979826a10c24f1ce2fdc95bc56b1bc0b579769394d8fc53f0c7df350132ed8&o=&hp=1,https://www.booking.com/hotel/vn/an-bang-vu-nhi-homestay.vi.html,"Nằm ở Hội An, Quảng Nam. An Bang Vu Nhi Homestay (Loại: Homestay). Đánh giá: Tuyệt hảo (9.4/10). Giá: VND 1.348.403. Tiện nghi: Đang cập nhật tiện ích...",Đậm văn hóa & Bản địa,,"Bạn có thể đủ điều kiện hưởng giảm giá Genius tại An Bang Vu Nhi Homestay. Để biết giảm giá Genius có áp dụng cho ngày bạn đã chọn hay không, hãy đăng nhập.


Giảm giá Genius tại chỗ nghỉ này tùy thuộ"
"Hội An, Quảng Nam",Lazy Bear Villa By The Little Hoi An,Hostel,"22/11 Tong Van Suong, Thon Thanh Dong, Xa Cam Thanh, Hoi An, Quang Nam, Viet Nam 22/11 Tong Van Suong, Thon Thanh Dong, Xa Cam Thanh, Hoi An, Quang Nam, Viet Nam, Cẩm Thanh, Hội An, Việt Nam",15.882034,108.35328,VND 750.000,750000,Mid-range (700k-1.5tr),9.6,Tuyệt hảo,195,https://cf.bstatic.com/xdata/images/hotel/max500/701388115.jpg?k=9f662001c9c95acb10d0ff0e1dfa49d6b9bca40f2c53b72a73d41b7b8545e43f&o=&hp=1,https://www.booking.com/hotel/vn/hoi-an-lazy-bear-hostel.vi.html,"Nằm ở Hội An, Quảng Nam. Lazy Bear Villa By The Little Hoi An (Loại: Hostel). Đánh giá: Tuyệt hảo (9.6/10). Giá: VND 750.000. Tiện nghi: Đang cập nhật tiện ích...",Năng động & Phiêu lưu,,"Bạn có thể đủ điều kiện hưởng giảm giá Genius tại Lazy Bear Villa By The Little Hoi An. Để biết giảm giá Genius có áp dụng cho ngày bạn đã chọn hay không, hãy đăng nhập.


Giảm giá Genius tại chỗ nghỉ"
"Hội An, Quảng Nam","Bed Station Hostel & Pool Bar Hội An "" Former Sunflower""",Hostel,"397 Cửa Đại, Cẩm Châu, Hội An, Việt Nam",15.880313,108.341954,VND 590.000,590000,Economy (300k-700k),8.4,Rất tốt,492,https://cf.bstatic.com/xdata/images/hotel/max500/835229328.jpg?k=a5318b7826d798363e7fbc63e5bbf5d67fca9c4063fcb1f890869e1d71c20fab&o=&hp=1,https://www.booking.com/hotel/vn/mad-monkey-hostel-amp-pool-bar.vi.html,"Nằm ở Hội An, Quảng Nam. Bed Station Hostel & Pool Bar Hội An "" Former Sunflower"" (Loại: Hostel). Đánh giá: Rất tốt (8.4/10). Giá: VND 590.000. Tiện nghi: Đang cập nhật tiện ích...",Năng động & Phiêu lưu,,"Bạn có thể đủ điều kiện hưởng giảm giá Genius tại Bed Station Hostel & Pool Bar Hội An "" Former Sunflower"". Để biết giảm giá Genius có áp dụng cho ngày bạn đã chọn hay không, hãy đăng nhập.


Giảm giá"
"Hội An, Quảng Nam","Riverside Hoi An, Dolphins Hostel",Hostel,"7 Thoại Ngọc Hầu, Minh An, 540000 Hội An, Việt Nam",15.8758083,108.3224527,VND 1.700.000,1700000,Upper-mid (1.5tr-3tr),9.1,Tuyệt hảo,660,https://cf.bstatic.com/xdata/images/hotel/max500/673015819.jpg?k=0f361171babc95d969967ab4084afecd3c777f783047d0ed144ff19a805b896d&o=&hp=1,https://www.booking.com/hotel/vn/dolphins-hostel.vi.html,"Nằm ở Hội An, Quảng Nam. Riverside Hoi An, Dolphins Hostel (Loại: Hostel). Đánh giá: Tuyệt hảo (9.1/10). Giá: VND 1.700.000. Tiện nghi: Đang cập nhật tiện ích...",Năng động & Phiêu lưu,,"Bạn có thể đủ điều kiện hưởng giảm giá Genius tại Riverside Hoi An, Dolphins Hostel. Để biết giảm giá Genius có áp dụng cho ngày bạn đã chọn hay không, hãy đăng nhập.


Giảm giá Genius tại chỗ nghỉ nà"
"Hội An, Quảng Nam",Backhome Hostel & Bar,Hostel,"39-41 Ba Trieu, phuong Cam Pho, Cẩm Phô, Hội An, Việt Nam",15.882078,108.324611,VND 741.525,741525,Mid-range (700k-1.5tr),8.3,Rất tốt,965,https://cf.bstatic.com/xdata/images/hotel/max500/239189507.jpg?k=77e7ddd42d75f3a2340afcac30c2533dd28578753b6cbda36b9f6269f47ffa93&o=&hp=1,https://www.booking.com/hotel/vn/backhome.vi.html,"Nằm ở Hội An, Quảng Nam. Backhome Hostel & Bar (Loại: Hostel). Đánh giá: Rất tốt (8.3/10). Giá: VND 741.525. Tiện nghi: Đang cập nhật tiện ích...",Năng động & Phiêu lưu,,"Bạn có thể đủ điều kiện hưởng giảm giá Genius tại Backhome Hostel & Bar. Để biết giảm giá Genius có áp dụng cho ngày bạn đã chọn hay không, hãy đăng nhập.


Giảm giá Genius tại chỗ nghỉ này tùy thuộc "
"Hội An, Quảng Nam",Villa De Campagne Hoi An- Boutique homestay with pool and family soul,Villa,"270/2 Cua Dai, Hoi An, Cẩm Châu, Hội An, Việt Nam",15.888205194577116,108.35250250931416,VND 871.200,871200,Mid-range (700k-1.5tr),9.5,Tuyệt hảo,195,https://cf.bstatic.com/xdata/images/hotel/max500/803962058.jpg?k=1ed38875ff11596dcba6c98cf018586e928f3f922789fb4709336a632f41211b&o=&hp=1,https://www.booking.com/hotel/vn/villa-de-campagne-hoi-an.vi.html,"Nằm ở Hội An, Quảng Nam. Villa De Campagne Hoi An- Boutique homestay with pool and family soul (Loại: Villa). Đánh giá: Tuyệt hảo (9.5/10). Giá: VND 871.200. Tiện nghi: Đang cập nhật tiện ích...",Đậm văn hóa & Bản địa,,"Bạn có thể đủ điều kiện hưởng giảm giá Genius tại Villa De Campagne Hoi An- Boutique homestay with pool and family soul. Để biết giảm giá Genius có áp dụng cho ngày bạn đã chọn hay không, hãy đăng nhậ"
"Hội An, Quảng Nam",Hoi An Emotion Boutique Villa,Villa,"90 Tran Quang Khai, Cẩm Châu, Hội An, Việt Nam",15.8771561,108.3419254,VND 1.431.120,1431120,Mid-range (700k-1.5tr),8.5,Rất tốt,372,https://cf.bstatic.com/xdata/images/hotel/max500/614433298.jpg?k=62dc3e4b1ab1b353d55ad71b6f2cc953bd3e2472c43afa49583b4c14f35ba496&o=&hp=1,https://www.booking.com/hotel/vn/hoi-an-emotion-villa.vi.html,"Nằm ở Hội An, Quảng Nam. Hoi An Emotion Boutique Villa (Loại: Villa). Đánh giá: Rất tốt (8.5/10). Giá: VND 1.431.120. Tiện nghi: Đang cập nhật tiện ích...",Sáng tạo & Truyền cảm hứng,,"Bạn có thể đủ điều kiện hưởng giảm giá Genius tại Hoi An Emotion Boutique Villa. Để biết giảm giá Genius có áp dụng cho ngày bạn đã chọn hay không, hãy đăng nhập.


Giảm giá Genius tại chỗ nghỉ này tù"
"Hội An, Quảng Nam",Chi Thanh Villa,Villa,"Thon Dong Ha, xa Cam Kim, Hoi An, Cam Kim , Hội An, Việt Nam",15.862833746983087,108.3276067690608,VND 666.000,666000,Economy (300k-700k),8.9,Rất tốt,510,https://cf.bstatic.com/xdata/images/hotel/max500/350993792.jpg?k=2012e65406dca5c5b38a2e98e42a44aa0c34c2d46c392e80b248f8162c287e7f&o=&hp=1,https://www.booking.com/hotel/vn/chi-thanh-villa.vi.html,"Nằm ở Hội An, Quảng Nam. Chi Thanh Villa (Loại: Villa). Đánh giá: Rất tốt (8.9/10). Giá: VND 666.000. Tiện nghi: Đang cập nhật tiện ích...",Năng động & Phiêu lưu,,"Bạn có thể đủ điều kiện hưởng giảm giá Genius tại Chi Thanh Villa. Để biết giảm giá Genius có áp dụng cho ngày bạn đã chọn hay không, hãy đăng nhập.


Giảm giá Genius tại chỗ nghỉ này tùy thuộc vào ng"
"Hội An, Quảng Nam",Sip Boutique Villa & Apartment,Villa,"14 Tuệ Tĩnh 4, Cẩm Châu, 560000 Hội An, Việt Nam",15.8879453,108.3284866,VND 3.240.000,3240000,Luxury (3tr-7tr),10,Tuyệt hảo,7,https://cf.bstatic.com/xdata/images/hotel/max500/629198312.jpg?k=5ef2c54b2bd9d0c53a9cbf24f8c1a6f74343dce7766687041f49a46c64fef672&o=&hp=1,https://www.booking.com/hotel/vn/sip-boutique-villa-amp-apartment.vi.html,"Nằm ở Hội An, Quảng Nam. Sip Boutique Villa & Apartment (Loại: Villa). Đánh giá: Tuyệt hảo (10.0/10). Giá: VND 3.240.000. Tiện nghi: Đang cập nhật tiện ích...",Sáng tạo & Truyền cảm hứng,,"Với Bảo tàng lịch sử Hội An nằm cách đó 15 phút đi bộ, Sip Boutique Villa & Apartment cung cấp chỗ nghỉ, nhà hàng, hồ bơi ngoài trời, khu vườn và quầy bar. WiFi miễn phí có sẵn.

Một số căn có TV màn "
"Hội An, Quảng Nam",Eden Hoi An Villas,Villa,"(opposite 63 Ly Thai To) Group 10, Block Truong Le, Cam Chau, Hoi An, Cẩm Châu, Hội An, Việt Nam",15.88566,108.336471,VND 1.586.880,1586880,Upper-mid (1.5tr-3tr),9.2,Tuyệt hảo,234,https://cf.bstatic.com/xdata/images/hotel/max500/216149677.jpg?k=6a1665670363694dc788efb936e50c9c3e0ab02d17d5b6ba3bbb606d60772001&o=&hp=1,https://www.booking.com/hotel/vn/eden-hoi-an-villas.vi.html,"Nằm ở Hội An, Quảng Nam. Eden Hoi An Villas (Loại: Villa). Đánh giá: Tuyệt hảo (9.2/10). Giá: VND 1.586.880. Tiện nghi: Đang cập nhật tiện ích...",Năng động & Phiêu lưu,,"Bạn có thể đủ điều kiện hưởng giảm giá Genius tại Eden Hoi An Villas. Để biết giảm giá Genius có áp dụng cho ngày bạn đã chọn hay không, hãy đăng nhập.


Giảm giá Genius tại chỗ nghỉ này tùy thuộc vào"
"Hội An, Quảng Nam",Square Villa Hoi An,Villa,"23 Đào Duy Từ, Cẩm Phô, Hội An, Việt Nam",15.876760898641965,108.32138711576101,VND 1.058.046,1058046,Mid-range (700k-1.5tr),9.5,Tuyệt hảo,631,https://cf.bstatic.com/xdata/images/hotel/max500/188739153.jpg?k=77ba5281e3b2e9a36dfb501b653501130ee2ad7e22a66b3e69ce2b6164251ac7&o=&hp=1,https://www.booking.com/hotel/vn/square-villa-hoi-an.vi.html,"Nằm ở Hội An, Quảng Nam. Square Villa Hoi An (Loại: Villa). Đánh giá: Tuyệt hảo (9.5/10). Giá: VND 1.058.046. Tiện nghi: Đang cập nhật tiện ích...",Năng động & Phiêu lưu,,"Bạn có thể đủ điều kiện hưởng giảm giá Genius tại Square Villa Hoi An. Để biết giảm giá Genius có áp dụng cho ngày bạn đã chọn hay không, hãy đăng nhập.


Giảm giá Genius tại chỗ nghỉ này tùy thuộc và"
"Hội An, Quảng Nam",Ahoy Hoi An Boutique Resort & Spa,Villa,"K300 Cửa Đại, Cẩm Châu, Hội An, Việt Nam",15.887241903369395,108.35064994287491,VND 1.950.000,1950000,Upper-mid (1.5tr-3tr),9.1,Tuyệt hảo,578,https://cf.bstatic.com/xdata/images/hotel/max500/694757632.jpg?k=0817c3b9cc26c0e27bb49ba62b8af36fc7ffd0b80b3470ce435327f22a86c18a&o=&hp=1,https://www.booking.com/hotel/vn/ahoy-hoi-an-boutique-resort-amp-spa.vi.html,"Nằm ở Hội An, Quảng Nam. Ahoy Hoi An Boutique Resort & Spa (Loại: Villa). Đánh giá: Tuyệt hảo (9.1/10). Giá: VND 1.950.000. Tiện nghi: Đang cập nhật tiện ích...",Chữa lành & Yên bình,,"Bạn có thể đủ điều kiện hưởng giảm giá Genius tại Ahoy Hoi An Boutique Resort & Spa. Để biết giảm giá Genius có áp dụng cho ngày bạn đã chọn hay không, hãy đăng nhập.


Giảm giá Genius tại chỗ nghỉ nà"
"Hội An, Quảng Nam",HA Gateway Inn Hoian Priavate Pool Villa,Villa,"356 Hung Vuong, Thanh Ha, Thanh Hà, Hội An, Việt Nam",15.880379033736705,108.30306226853273,VND 5.984.000,5984000,Luxury (3tr-7tr),8.5,Rất tốt,43,https://cf.bstatic.com/xdata/images/hotel/max500/502228885.jpg?k=b36c0983fc0974c48c9f0da545de5766f471edc1d5e067e501a8e9119b3d8735&o=&hp=1,https://www.booking.com/hotel/vn/gateway-inn-hoi-an-villa.vi.html,"Nằm ở Hội An, Quảng Nam. HA Gateway Inn Hoian Priavate Pool Villa (Loại: Villa). Đánh giá: Rất tốt (8.5/10). Giá: VND 5.984.000. Tiện nghi: Đang cập nhật tiện ích...",Năng động & Phiêu lưu,,"Bạn có thể đủ điều kiện hưởng giảm giá Genius tại HA Gateway Inn Hoian Priavate Pool Villa. Để biết giảm giá Genius có áp dụng cho ngày bạn đã chọn hay không, hãy đăng nhập.


Giảm giá Genius tại chỗ "
"Hội An, Quảng Nam",The Pearl Hoi An,Villa,"An bang Beach Cam An ward, Cẩm An, Hội An, Việt Nam",15.919617915266988,108.32995486236575,VND 18.073.125,18073125,Ultra Luxury (>7tr),8.2,Rất tốt,615,https://cf.bstatic.com/xdata/images/hotel/max500/433772677.jpg?k=e2a69adda79e5a2a9b1d0da1486beda533efe8acce9811b742eba4c87c276cc1&o=&hp=1,https://www.booking.com/hotel/vn/the-festa-apartments-hoi-an-hoi-an.vi.html,"Nằm ở Hội An, Quảng Nam. The Pearl Hoi An (Loại: Villa). Đánh giá: Rất tốt (8.2/10). Giá: VND 18.073.125. Tiện nghi: Đang cập nhật tiện ích...",Năng động & Phiêu lưu,,
"Hội An, Quảng Nam",Green Island Villa Hoi An,Villa,"256 nguyễn Tri Phương, Cẩm Nam , Hội An, Quảng Nam 256 Nguyễn Tri Phương, 3 tầng, Cẩm Nam, Hội An, Việt Nam",15.872765761687438,108.3396925176869,VND 17.052.177,17052177,Ultra Luxury (>7tr),8.3,Rất tốt,549,https://cf.bstatic.com/xdata/images/hotel/max500/215565628.jpg?k=dcb586c2aa375d1ddcd42b6ef44c64e9396bbd80a63217ac650b2dadad569220&o=&hp=1,https://www.booking.com/hotel/vn/green-island-hoian-villa.vi.html,"Nằm ở Hội An, Quảng Nam. Green Island Villa Hoi An (Loại: Villa). Đánh giá: Rất tốt (8.3/10). Giá: VND 17.052.177. Tiện nghi: Đang cập nhật tiện ích...",Năng động & Phiêu lưu,,"Bạn có thể đủ điều kiện hưởng giảm giá Genius tại Green Island Villa Hoi An. Để biết giảm giá Genius có áp dụng cho ngày bạn đã chọn hay không, hãy đăng nhập.


Giảm giá Genius tại chỗ nghỉ này tùy th"
"Hội An, Quảng Nam",The Sunshine Hoi An Villa,Villa,"8 Đường Trần Quốc Toản, Cẩm Châu, Hội An, Việt Nam",15.88221921,108.3471861,VND 13.900.000,13900000,Ultra Luxury (>7tr),9.8,Tuyệt hảo,26,https://cf.bstatic.com/xdata/images/hotel/max500/603278425.jpg?k=33734b1d064493fe44feabf14821ed8dd59c1e4bbc170226fa330c1bc2eadb66&o=&hp=1,https://www.booking.com/hotel/vn/the-sunshine-hoi-an-villa-thanh-pho-hoi-an.vi.html,"Nằm ở Hội An, Quảng Nam. The Sunshine Hoi An Villa (Loại: Villa). Đánh giá: Tuyệt hảo (9.8/10). Giá: VND 13.900.000. Tiện nghi: Đang cập nhật tiện ích...",Năng động & Phiêu lưu,,"Bạn có thể đủ điều kiện hưởng giảm giá Genius tại The Sunshine Hoi An Villa. Để biết giảm giá Genius có áp dụng cho ngày bạn đã chọn hay không, hãy đăng nhập.


Giảm giá Genius tại chỗ nghỉ này tùy th"
